timestamp,temperatura,pH,conductividad,TDS,DO_mgL
2021-11-17 12:27:35,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3581395348837211
2021-11-17 12:27:40,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3534883720930231
2021-11-17 12:27:45,0.6884531590413944,0.9818181818181821,0.0,0.125,0.34418604651162793
2021-11-17 12:27:50,0.6884531590413944,0.9818181818181821,0.0,0.0,0.33023255813953484
2021-11-17 12:27:55,0.6884531590413944,0.9818181818181821,0.0,0.0,0.3162790697674421
2021-11-17 12:28:00,0.6862745098039212,0.9818181818181821,0.0,0.125,0.3209302325581397
2021-11-17 12:28:05,0.6862745098039212,0.9818181818181821,0.0,0.125,0.3581395348837211
2021-11-17 12:28:10,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3627906976744187
2021-11-17 12:28:15,0.6884531590413944,0.9818181818181821,0.0,0.0,0.3720930232558138
2021-11-17 12:28:20,0.6884531590413944,0.9818181818181821,0.0,0.0,0.38372093023255816
2021-11-17 12:28:25,0.6884531590413944,0.9818181818181821,0.0,0.0,0.39534883720930253
2021-11-17 12:28:30,0.6884531590413944,0.9818181818181821,0.0,0.0,0.4000000000000001
2021-11-17 12:28:35,0.6884531590413944,0.9818181818181821,0.0,0.0,0.38604651162790693
2021-11-17 12:28:40,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3813953488372094
2021-11-17 12:28:45,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3767441860465118
2021-11-17 12:28:50,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3534883720930231
2021-11-17 12:28:55,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3395348837209304
2021-11-17 12:29:00,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3627906976744187
2021-11-17 12:29:05,0.6884531590413944,0.9818181818181821,0.0,0.125,0.3813953488372094
2021-11-17 12:29:10,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.36744186046511623
2021-11-17 12:29:15,0.6906318082788667,0.9818181818181821,0.0,0.125,0.3581395348837211
2021-11-17 12:29:20,0.6906318082788667,0.9818181818181821,0.0,0.125,0.34883720930232553
2021-11-17 12:29:25,0.6906318082788667,0.9818181818181821,0.0,0.125,0.3581395348837211
2021-11-17 12:29:30,0.6906318082788667,0.9818181818181821,0.0,0.125,0.3627906976744187
2021-11-17 12:29:35,0.6906318082788667,0.9818181818181821,0.0,0.125,0.3813953488372094
2021-11-17 12:29:40,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.3627906976744187
2021-11-17 12:29:45,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.34418604651162793
2021-11-17 12:29:50,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.34418604651162793
2021-11-17 12:29:55,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.3813953488372094
2021-11-17 12:30:00,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.4232558139534884
2021-11-17 12:30:05,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.4511627906976746
2021-11-17 12:30:10,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.4325581395348839
2021-11-17 12:30:15,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.42790697674418593
2021-11-17 12:30:20,0.6906318082788667,0.9818181818181821,0.125,0.125,0.4186046511627908
2021-11-17 12:30:25,0.6906318082788667,0.9818181818181821,0.125,0.125,0.4139534883720932
2021-11-17 12:30:30,0.6906318082788667,0.9818181818181821,0.125,0.125,0.4046511627906977
2021-11-17 12:30:35,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.39069767441860453
2021-11-17 12:30:40,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.39534883720930253
2021-11-17 12:30:45,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.4046511627906977
2021-11-17 12:30:50,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.3813953488372094
2021-11-17 12:30:55,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.3767441860465118
2021-11-17 12:31:00,0.6906318082788667,0.9818181818181821,0.0625,0.125,0.3813953488372094
2021-11-17 12:31:05,0.6928104575163399,0.9818181818181821,0.125,0.125,0.36744186046511623
2021-11-17 12:31:10,0.6928104575163399,0.9818181818181821,0.0625,0.125,0.34418604651162793
2021-11-17 12:31:15,0.6928104575163399,0.9818181818181821,0.0625,0.125,0.3395348837209304
2021-11-17 12:31:20,0.6928104575163399,0.9818181818181821,0.0625,0.125,0.3627906976744187
2021-11-17 12:31:25,0.6928104575163399,0.9818181818181821,0.0625,0.125,0.3627906976744187
2021-11-17 12:31:30,0.6928104575163399,0.9818181818181821,0.0625,0.125,0.3627906976744187
2021-11-17 12:31:35,0.6928104575163399,0.9818181818181821,0.0625,0.125,0.3767441860465118
2021-11-17 12:31:40,0.6928104575163399,0.9818181818181821,0.125,0.25,0.4046511627906977
2021-11-17 12:31:45,0.6928104575163399,0.9818181818181821,0.0625,0.125,0.39069767441860453
2021-11-17 12:31:50,0.6906318082788667,0.9818181818181821,0.0,0.125,0.39534883720930253
2021-11-17 12:31:55,0.6906318082788667,0.9818181818181821,0.0,0.125,0.39534883720930253
2021-11-17 12:32:00,0.6928104575163399,0.9818181818181821,0.0,0.0,0.4000000000000001
2021-11-17 12:32:05,0.6928104575163399,0.9818181818181821,0.0,0.125,0.4046511627906977
2021-11-17 12:32:10,0.694989106753813,0.9818181818181821,0.0,0.0,0.38604651162790693
2021-11-17 12:32:15,0.694989106753813,0.9818181818181821,0.0,0.0,0.3720930232558138
2021-11-17 12:32:20,0.694989106753813,0.9818181818181821,0.0,0.04166666666666898,0.3813953488372094
2021-11-17 12:32:25,0.694989106753813,0.9818181818181821,0.0,0.08333333333333102,0.39069767441860453
2021-11-17 12:32:30,0.694989106753813,0.9818181818181821,0.0,0.125,0.4000000000000001
2021-11-17 12:32:35,0.6960784313725491,0.9818181818181821,0.0,0.0625,0.38604651162790693
2021-11-17 12:32:40,0.6971677559912852,0.9818181818181821,0.0,0.0,0.3720930232558138
2021-11-17 12:32:45,0.694989106753813,0.9818181818181821,0.0,0.0,0.3534883720930231
2021-11-17 12:32:50,0.6971677559912852,0.9818181818181821,0.0,0.0,0.3627906976744187
2021-11-17 12:32:55,0.694989106753813,0.9818181818181821,0.0,0.0,0.39069767441860453
2021-11-17 12:33:00,0.694989106753813,0.9818181818181821,0.0,0.0,0.4000000000000001
2021-11-17 12:33:05,0.694989106753813,0.9818181818181821,0.0,0.0,0.38488372093023276
2021-11-17 12:33:10,0.694989106753813,0.9818181818181821,0.0,0.0,0.369767441860465
2021-11-17 12:33:15,0.694989106753813,0.9818181818181821,0.0,0.0,0.3546511627906977
2021-11-17 12:33:20,0.694989106753813,0.9818181818181821,0.0,0.0,0.3395348837209304
2021-11-17 12:33:25,0.694989106753813,0.9818181818181821,0.0,0.0,0.33023255813953484
2021-11-17 12:33:30,0.6971677559912852,0.9818181818181821,0.0,0.0,0.3162790697674421
2021-11-17 12:33:35,0.6971677559912852,0.9818181818181821,0.0,0.0,0.30232558139534893
2021-11-17 12:33:40,0.6971677559912852,0.9818181818181821,0.0,0.0,0.28837209302325584
2021-11-17 12:33:45,0.694989106753813,0.9818181818181821,0.0,0.0,0.2790697674418607
2021-11-17 12:33:50,0.694989106753813,0.9818181818181821,0.0,0.0,0.26511627906976754
2021-11-17 12:33:55,0.694989106753813,0.9818181818181821,0.0,0.125,0.2744186046511627
2021-11-17 12:34:00,0.694989106753813,0.9818181818181821,0.0,0.125,0.2930232558139534
2021-11-17 12:34:05,0.6971677559912852,0.9818181818181821,0.0,0.0,0.3116279069767441
2021-11-17 12:34:10,0.6971677559912852,0.9818181818181821,0.0,0.0,0.3162790697674421
2021-11-17 12:34:15,0.694989106753813,0.9818181818181821,0.0,0.0,0.3209302325581397
2021-11-17 12:34:20,0.694989106753813,0.9818181818181821,0.0,0.0,0.3348837209302328
2021-11-17 12:34:25,0.6971677559912852,0.9818181818181821,0.0,0.0,0.34418604651162793
2021-11-17 12:34:30,0.6971677559912852,0.9818181818181821,0.0,0.0,0.3395348837209304
2021-11-17 12:34:35,0.6971677559912852,0.9818181818181821,0.0,0.0,0.33023255813953484
2021-11-17 12:34:40,0.6971677559912852,0.9818181818181821,0.0,0.0,0.3209302325581397
2021-11-17 12:34:45,0.6971677559912852,0.9818181818181821,0.0,0.0,0.32558139534883723
2021-11-17 12:34:50,0.6971677559912852,0.9818181818181821,0.0,0.0,0.33023255813953484
2021-11-17 12:34:55,0.6971677559912852,0.9818181818181821,0.0,0.0,0.32558139534883723
2021-11-17 12:35:00,0.6971677559912852,0.9818181818181821,0.0,0.125,0.3162790697674421
2021-11-17 12:35:05,0.6993464052287583,0.9818181818181821,0.0,0.125,0.30697674418604654
2021-11-17 12:35:10,0.6993464052287583,0.9818181818181821,0.0,0.0,0.2930232558139534
2021-11-17 12:35:15,0.6993464052287583,0.9818181818181821,0.0,0.0,0.2790697674418607
2021-11-17 12:35:20,0.6993464052287583,0.9818181818181821,0.0,0.0,0.2790697674418607
2021-11-17 12:35:25,0.6993464052287583,0.9818181818181821,0.0,0.0,0.28372093023255823
2021-11-17 12:35:30,0.6993464052287583,0.9818181818181821,0.0,0.0,0.28372093023255823
2021-11-17 12:35:35,0.6993464052287583,0.9818181818181821,0.0,0.0,0.2976744186046514
2021-11-17 12:35:40,0.6993464052287583,0.9818181818181821,0.0,0.0,0.30542635658914746
2021-11-17 12:35:45,0.6993464052287583,0.9818181818181821,0.0,0.0,0.31317829457364355
2021-11-17 12:35:50,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3209302325581397
2021-11-17 12:35:55,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3581395348837211
2021-11-17 12:36:00,0.6993464052287583,0.9818181818181821,0.0,0.0,0.36744186046511623
2021-11-17 12:36:05,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3581395348837211
2021-11-17 12:36:10,0.6993464052287583,0.9818181818181821,0.0,0.0,0.35687103594080344
2021-11-17 12:36:15,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3556025369978858
2021-11-17 12:36:20,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3543340380549686
2021-11-17 12:36:25,0.6993464052287583,0.9818181818181821,0.0,0.0,0.35306553911205096
2021-11-17 12:36:30,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3517970401691333
2021-11-17 12:36:35,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3505285412262157
2021-11-17 12:36:40,0.6993464052287583,0.9818181818181821,0.0,0.0,0.34926004228329804
2021-11-17 12:36:45,0.6993464052287583,0.9818181818181821,0.0,0.0,0.34799154334038046
2021-11-17 12:36:50,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3467230443974632
2021-11-17 12:36:55,0.6993464052287583,0.9818181818181821,0.0,0.0,0.34545454545454557
2021-11-17 12:37:00,0.6993464052287583,0.9818181818181821,0.0,0.0,0.34418604651162793
2021-11-17 12:37:05,0.6993464052287583,0.9818181818181821,0.0,0.0,0.38372093023255816
2021-11-17 12:37:10,0.6993464052287583,0.9818181818181821,0.0,0.0,0.4232558139534884
2021-11-17 12:37:15,0.6993464052287583,0.9818181818181821,0.0,0.0,0.4139534883720932
2021-11-17 12:37:20,0.6993464052287583,0.9818181818181821,0.0,0.0,0.38604651162790693
2021-11-17 12:37:25,0.6993464052287583,0.9818181818181821,0.0,0.0,0.3720930232558138
2021-11-17 12:37:30,0.7015250544662307,0.9818181818181821,0.0,0.0,0.39534883720930253
2021-11-17 12:37:35,0.7015250544662307,0.9818181818181821,0.0,0.0,0.4046511627906977
2021-11-17 12:37:40,0.7015250544662307,0.9818181818181821,0.0,0.0,0.39069767441860453
2021-11-17 12:37:45,0.7015250544662307,0.9818181818181821,0.0,0.125,0.36744186046511623
2021-11-17 12:37:50,0.7015250544662307,0.9818181818181821,0.0,0.125,0.3627906976744187
2021-11-17 12:37:55,0.7015250544662307,0.9818181818181821,0.0,0.125,0.34883720930232553
2021-11-17 12:38:00,0.7015250544662307,0.9818181818181821,0.0625,0.125,0.3395348837209304
2021-11-17 12:38:05,0.7015250544662307,0.9818181818181821,0.0625,0.125,0.34418604651162793
2021-11-17 12:38:10,0.7015250544662307,0.9818181818181821,0.0625,0.125,0.3395348837209304
2021-11-17 12:38:15,0.7015250544662307,0.9818181818181821,0.0625,0.125,0.32558139534883723
2021-11-17 12:38:20,0.7015250544662307,0.9818181818181821,0.0625,0.125,0.3116279069767441
2021-11-17 12:38:25,0.7015250544662307,0.9818181818181821,0.0,0.125,0.30697674418604654
2021-11-17 12:38:30,0.7015250544662307,0.9818181818181821,0.0,0.125,0.2976744186046514
2021-11-17 12:38:35,0.7015250544662307,0.9818181818181821,0.0,0.125,0.28837209302325584
2021-11-17 12:38:40,0.7015250544662307,0.9818181818181821,0.0,0.125,0.2790697674418607
2021-11-17 12:38:45,0.7037037037037038,0.9818181818181821,0.0,0.125,0.26046511627906993
2021-11-17 12:38:50,0.7037037037037038,0.9818181818181821,0.0,0.125,0.24186046511627923
2021-11-17 12:38:55,0.7037037037037038,0.9818181818181821,0.0,0.125,0.2325581395348837
2021-11-17 12:39:00,0.7037037037037038,0.9818181818181821,0.0,0.125,0.2325581395348837
2021-11-17 12:39:05,0.7037037037037038,0.9818181818181821,0.0,0.125,0.2465116279069768
2021-11-17 12:39:10,0.7037037037037038,0.9818181818181821,0.0,0.125,0.2465116279069768
2021-11-17 12:39:15,0.7037037037037038,0.9818181818181821,0.0,0.125,0.24186046511627923
2021-11-17 12:39:20,0.7037037037037038,0.9818181818181821,0.0,0.0,0.2511627906976744
2021-11-17 12:39:25,0.7037037037037038,0.9818181818181821,0.0,0.125,0.26046511627906993
2021-11-17 12:39:30,0.7037037037037038,0.9818181818181821,0.0,0.125,0.26046511627906993
2021-11-17 12:39:35,0.7037037037037038,0.9818181818181821,0.0,0.125,0.2511627906976744
2021-11-17 12:39:40,0.7037037037037038,0.9818181818181821,0.0,0.125,0.24186046511627923
2021-11-17 12:39:45,0.7058823529411762,0.9818181818181821,0.0,0.125,0.2325581395348837
2021-11-17 12:39:50,0.7058823529411762,0.9818181818181821,0.0,0.125,0.2325581395348837
2021-11-17 12:39:55,0.7058823529411762,0.9818181818181821,0.0,0.125,0.2325581395348837
2021-11-17 12:40:00,0.7058823529411762,0.9818181818181821,0.0,0.125,0.23720930232558127
2021-11-17 12:40:05,0.7058823529411762,0.9818181818181821,0.0,0.125,0.23720930232558127
2021-11-17 12:40:10,0.7058823529411762,0.9818181818181821,0.0,0.125,0.23720930232558127
2021-11-17 12:40:15,0.7058823529411762,0.9818181818181821,0.0,0.125,0.2325581395348837
2021-11-17 12:40:20,0.7058823529411762,0.9818181818181821,0.0,0.125,0.2279069767441861
2021-11-17 12:40:25,0.7058823529411762,0.9818181818181821,0.0,0.125,0.2279069767441861
2021-11-17 12:40:30,0.7058823529411762,0.9818181818181821,0.0,0.125,0.22325581395348854
2021-11-17 12:40:35,0.7058823529411762,0.9818181818181821,0.0,0.125,0.2279069767441861
2021-11-17 12:40:40,0.7080610021786493,0.9818181818181821,0.0,0.125,0.23720930232558127
2021-11-17 12:40:45,0.7080610021786493,0.9818181818181821,0.0,0.0,0.24186046511627923
2021-11-17 12:40:50,0.7080610021786493,0.9818181818181821,0.0,0.0,0.26046511627906993
2021-11-17 12:40:55,0.7080610021786493,0.9818181818181821,0.0,0.0,0.28372093023255823
2021-11-17 12:41:00,0.7080610021786493,0.9818181818181821,0.0,0.0,0.33023255813953484
2021-11-17 12:41:05,0.7080610021786493,0.9818181818181821,0.0,0.0,0.34418604651162793
2021-11-17 12:41:10,0.7080610021786493,0.9818181818181821,0.0,0.0,0.3581395348837207
2021-11-17 12:41:15,0.7080610021786493,0.9818181818181821,0.0,0.0,0.3720930232558138
2021-11-17 12:41:20,0.7080610021786493,0.9818181818181821,0.0,0.0,0.36744186046511623
2021-11-17 12:41:25,0.7080610021786493,0.9818181818181821,0.0,0.0,0.3581395348837211
2021-11-17 12:41:30,0.7080610021786493,0.9818181818181821,0.0,0.0,0.34418604651162793
2021-11-17 12:41:35,0.7080610021786493,0.9818181818181821,0.0,0.0,0.32558139534883723
2021-11-17 12:41:40,0.7102396514161216,0.9818181818181821,0.0,0.0,0.3162790697674421
2021-11-17 12:41:45,0.7102396514161216,0.9818181818181821,0.0,0.0,0.3116279069767441
2021-11-17 12:41:50,0.7102396514161216,0.9818181818181821,0.0,0.125,0.2976744186046514
2021-11-17 12:41:55,0.7102396514161216,0.9818181818181821,0.0,0.125,0.30697674418604654
