imagen,timestamp_imagen,timestamp_sens,temperatura,pH,conductividad,TDS,DO_mgL,etiqueta,etiqueta_kmeans
2021-11-17_12-49-58_55s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_50s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_45s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_40s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_35s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_30s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_20s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_15s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_10s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_0s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-49-58_25s.jpg,2021-11-17 12:49:58,2021-11-17 12:50:00,0.7233115468409587,0.981818181818182,0.0,0.125,0.4139534883720932,estres_leve,enfermo
2021-11-17_12-50-58_40s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_5s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_55s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_50s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_35s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_45s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_25s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_20s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_30s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_15s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_10s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-50-58_0s.jpg,2021-11-17 12:50:58,2021-11-17 12:51:00,0.7276688453159041,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-51-58_5s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_55s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_50s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_45s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_40s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_35s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_30s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_25s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_20s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_15s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_10s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-51-58_0s.jpg,2021-11-17 12:51:58,2021-11-17 12:52:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4790697674418605,estres_leve,enfermo
2021-11-17_12-52-58_55s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_50s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_45s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_40s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_35s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_5s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_25s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_20s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_15s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_10s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_0s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-52-58_30s.jpg,2021-11-17 12:52:58,2021-11-17 12:53:00,0.7298474945533773,0.981818181818182,0.0,0.125,0.4837209302325581,estres_leve,enfermo
2021-11-17_12-53-59_55s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_50s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_45s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_40s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_35s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_5s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_25s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_20s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_15s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_10s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_0s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-53-59_30s.jpg,2021-11-17 12:53:59,2021-11-17 12:54:00,0.7298474945533773,0.9636363636363644,0.0,0.125,0.4697674418604649,estres_leve,enfermo
2021-11-17_12-54-59_5s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_55s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_50s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_45s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_40s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_35s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_30s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_20s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_15s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_10s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_0s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-54-59_25s.jpg,2021-11-17 12:54:59,2021-11-17 12:55:00,0.7320261437908496,0.9636363636363644,0.0,0.0,0.4511627906976746,estres_leve,enfermo
2021-11-17_12-55-59_40s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_5s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_55s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_50s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_45s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_35s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_15s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_25s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_20s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_30s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_10s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-55-59_0s.jpg,2021-11-17 12:55:59,2021-11-17 12:56:00,0.7320261437908496,0.9636363636363644,0.0,0.125,0.4883720930232556,estres_leve,enfermo
2021-11-17_12-56-59_5s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_55s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_50s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_45s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_40s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_35s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_25s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_20s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_15s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_10s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_0s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-56-59_30s.jpg,2021-11-17 12:56:59,2021-11-17 12:57:00,0.7342047930283226,0.9636363636363644,0.0,0.125,0.4744186046511629,estres_leve,enfermo
2021-11-17_12-57-59_40s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_5s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_55s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_50s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_45s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_35s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_0s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_25s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_20s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_15s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_10s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-57-59_30s.jpg,2021-11-17 12:57:59,2021-11-17 12:58:00,0.736383442265795,0.9636363636363644,0.0625,0.125,0.4651162790697674,estres_leve,enfermo
2021-11-17_12-59-00_40s.jpg,2021-11-17 12:59:00,2021-11-17 12:59:00,0.7385620915032681,0.9636363636363644,0.0,0.125,0.4418604651162791,estres_leve,enfermo
2021-11-17_12-59-00_5s.jpg,2021-11-17 12:59:00,2021-11-17 12:59:00,0.7385620915032681,0.9636363636363644,0.0,0.125,0.4418604651162791,estres_leve,enfermo
2021-11-17_12-59-00_55s.jpg,2021-11-17 12:59:00,2021-11-17 12:59:00,0.7385620915032681,0.9636363636363644,0.0,0.125,0.4418604651162791,estres_leve,enfermo
2021-11-17_12-59-00_50s.jpg,2021-11-17 12:59:00,2021-11-17 12:59:00,0.7385620915032681,0.9636363636363644,0.0,0.125,0.4418604651162791,estres_leve,enfermo
2021-11-17_12-59-00_45s.jpg,2021-11-17 12:59:00,2021-11-17 12:59:00,0.7385620915032681,0.9636363636363644,0.0,0.125,0.4418604651162791,estres_leve,enfermo
2021-11-17_12-59-00_35s.jpg,2021-11-17 12:59:00,2021-11-17 12:59:00,0.7385620915032681,0.9636363636363644,0.0,0.125,0.4418604651162791,estres_leve,enfermo
2021-11-17_12-59-00_0s.jpg,2021-11-17 12:59:00,2021-11-17 12:59:00,0.7385620915032681,0.9636363636363644,0.0,0.125,0.4418604651162791,estres_leve,enfermo
